frame,landmark,vector,total_vector
5,hand_0_7,"[0.05716386437416077, 0.0019376277923583984]",0.003271461791649166
5,hand_0_8,"[0.06785091757774353, 0.0020840466022491455]",0.004608090266382092
5,hand_0_9,"[0.03869810700416565, 0.003579169511795044]",0.0015103539401000177
5,hand_0_10,"[0.04625582695007324, 0.006591707468032837]",0.002183052134179242
5,hand_0_11,"[0.04320278763771057, -1.621246337890625e-05]",0.0018664811225130862
5,hand_0_12,"[0.03509300947189331, -0.008332163095474243]",0.0013009442556439765
5,hand_0_13,"[0.036424726247787476, 0.002358555793762207]",0.0013323234676585471
5,hand_0_14,"[0.03075161576271057, -0.0021514892578125]",0.0009502907780438719
5,hand_0_15,"[0.010559380054473877, -0.0011560022830963135]",0.00011283684841334463
5,hand_0_16,"[-0.012080132961273193, -0.0021057724952697754]",0.00015036389016387375
5,hand_0_17,"[0.030687183141708374, 0.0022022128105163574]",0.000946552950435553
5,hand_0_18,"[0.02583211660385132, -0.006151020526885986]",0.0007051333017571437
5,hand_0_19,"[0.00946950912475586, -0.003196895122528076]",9.989174148827829e-05
5,hand_0_20,"[-0.01202884316444397, -0.002023935317993164]",0.0001487893820462105
5,hand_1_0,"[-0.003936171531677246, 0.005064904689788818]",4.1146705843431164e-05
5,hand_1_1,"[-0.003964602947235107, 0.004147231578826904]",3.29176062976444e-05
5,hand_1_2,"[-0.005314171314239502, 0.0029207468032836914]",3.67711786459779e-05
5,hand_1_3,"[-0.00610274076461792, 0.00025653839111328125]",3.7309256786244305e-05
5,hand_1_4,"[-0.006137549877166748, -0.00283890962600708]",4.572892635934522e-05
5,hand_1_5,"[-0.0018128156661987305, 0.0027928948402404785]",1.1086562228257435e-05
5,hand_1_6,"[0.0012548565864562988, 0.0118979811668396]",0.00014313662089904255
5,hand_1_7,"[0.007146894931793213, 0.017423927783966064]",0.0003546713665869561
5,hand_1_8,"[0.012391984462738037, 0.020807325839996338]",0.0005865060875365202
5,hand_1_9,"[-3.355741500854492e-05, 0.0033897757530212402]",1.1491705755872772e-05
5,hand_1_10,"[-0.0036150217056274414, 0.001131594181060791]",1.4348887322768178e-05
5,hand_1_11,"[-0.007899224758148193, 0.0005217194557189941]",6.266994297021711e-05
5,hand_1_12,"[-0.01123058795928955, -7.933378219604492e-05]",0.00012613239976033697
5,hand_1_13,"[-0.000316619873046875, 0.004299640655517578]",1.8587157910587848e-05
5,hand_1_14,"[-0.005504131317138672, 0.0018569231033325195]",3.3743624967996766e-05
5,hand_1_15,"[-0.007705271244049072, 0.0015988349914550781]",6.19274782742707e-05
5,hand_1_16,"[-0.008719682693481445, 0.0005161166191101074]",7.629924263952148e-05
5,hand_1_17,"[-0.0005548000335693359, 0.005869030952453613]",3.47533273981071e-05
5,hand_1_18,"[-0.0039504170417785645, 0.0030040740966796875]",2.4630255982316385e-05
5,hand_1_19,"[-0.0061841607093811035, 0.003289461135864258]",4.906439824381437e-05
5,hand_1_20,"[-0.007340848445892334, 0.003690481185913086]",6.750770728913835e-05
6,pose_0,"[-0.002757430076599121, -0.010684922337532043]",0.00012177098598642466
6,pose_1,"[-0.000933527946472168, -0.00750906765460968]",5.7257571468349866e-05
6,pose_2,"[-0.0004924535751342773, -0.007781162858009338]",6.0789005946526586e-05
6,pose_3,"[-0.0005193352699279785, -0.007645994424819946]",5.873093986696887e-05
6,pose_4,"[-0.0019816160202026367, -0.0074027180671691895]",5.872703683351688e-05
6,pose_5,"[-0.002505183219909668, -0.007239282131195068]",5.868314874035718e-05
6,pose_6,"[-0.00226593017578125, -0.007216006517410278]",5.720518962082366e-05
6,pose_7,"[2.5272369384765625e-05, -0.004960104823112488]",2.4603278548918084e-05
6,pose_8,"[-0.0001284182071685791, -0.0039896368980407715]",1.593369381414078e-05
6,pose_9,"[-0.0009624361991882324, -0.008798301219940186]",7.833638779430885e-05
6,pose_10,"[-0.0033182501792907715, -0.007635056972503662]",6.930487922574002e-05
6,pose_11,"[0.003852546215057373, -0.0007680654525756836]",1.543203687859318e-05
6,pose_12,"[2.3931264877319336e-05, -0.0009078085422515869]",8.246890548235797e-07
6,pose_13,"[-0.0046089887619018555, -0.004603266716003418]",4.243284186600249e-05
6,pose_14,"[0.0016148686408996582, -0.013868570327758789]",0.00019494504366335264
6,pose_15,"[0.004048407077789307, 0.0020566582679748535]",2.0619443098723877e-05
6,pose_16,"[0.020607292652130127, -0.013292253017425537]",0.0006013445007297946
6,pose_17,"[0.002497076988220215, 0.002982199192047119]",1.512890550614543e-05
6,pose_18,"[0.026140034198760986, -0.021179407835006714]",0.0011318687041539377
6,pose_19,"[0.0030626654624938965, 3.135204315185547e-05]",9.380902685762749e-06
6,pose_20,"[0.020571917295455933, -0.014834344387054443]",0.0006432615546048126
6,pose_21,"[0.0029476284980773926, 0.0002295374870300293]",8.741201220630046e-06
6,pose_22,"[0.021163731813430786, -0.012113392353057861]",0.000594637818569943
6,pose_23,"[0.00357210636138916, -0.000947415828704834]",1.3657540609557373e-05
6,pose_24,"[0.002470850944519043, -0.0021188855171203613]",1.0594780224693068e-05
6,pose_25,"[0.001236259937286377, -0.0047647953033447266]",2.423161291531528e-05
6,pose_26,"[0.0017365813255310059, -0.0048716068267822266]",2.674826777493422e-05
6,pose_27,"[0.0008096694946289062, -0.0005409717559814453]",9.482151313022769e-07
6,pose_28,"[0.0023731887340545654, -0.0014591217041015625]",7.761060914823759e-06
6,pose_29,"[0.0007952451705932617, -0.00022721290588378906]",6.840405859520615e-07
6,pose_30,"[0.0017740130424499512, -0.0013660192489624023]",5.013130863318338e-06
6,pose_31,"[0.0010298490524291992, -0.0015559196472167969]",3.481475019384561e-06
6,pose_32,"[0.003923475742340088, -0.0019217729568481445]",1.9086873198403964e-05
6,hand_0_0,"[-0.004154771566390991, -0.025892198085784912]",0.0006876680484824149
6,hand_0_1,"[0.002680480480194092, -0.03133639693260193]",0.0009891547483222851
6,hand_0_2,"[0.010576903820037842, -0.026760607957839966]",0.0008280010326915388
6,hand_0_3,"[0.01466679573059082, -0.019290626049041748]",0.0005872431503668452
6,hand_0_4,"[0.01806628704071045, -0.01397097110748291]",0.0005215787611234646
6,hand_0_5,"[0.009106487035751343, -0.020317167043685913]",0.0004957153828133443
6,hand_0_6,"[-0.009035289287567139, -0.019682645797729492]",0.00046904299810890393
6,hand_0_7,"[-0.030304312705993652, -0.03017750382423401]",0.0018290331056443065
6,hand_0_8,"[-0.05037283897399902, -0.04345601797103882]",0.004425848404199684
6,hand_0_9,"[0.020174354314804077, -0.02421194314956665]",0.0009932227630971013
6,hand_0_10,"[0.014810323715209961, -0.034064680337905884]",0.0013797481350730223
6,hand_0_11,"[0.021278679370880127, -0.04035869240760803]",0.0020816062486206377
6,hand_0_12,"[0.03244692087173462, -0.046955257654190063]",0.003257598895427982
6,hand_0_13,"[0.030562996864318848, -0.027960211038589478]",0.0017158701786508246
6,hand_0_14,"[0.017310738563537598, -0.05835890769958496]",0.0037054237775038246
6,hand_0_15,"[0.044636309146881104, -0.08356297016143799]",0.008975170076457317
6,hand_0_17,"[0.040177106857299805, -0.03010275959968567]",0.0025203760509393547
6,hand_0_18,"[0.021740972995758057, -0.04699516296386719]",0.0026812152488027152
6,hand_0_19,"[0.032490313053131104, -0.0632825493812561]",0.005060301498481579
6,hand_0_20,"[0.05169495940208435, -0.07666131854057312]",0.00854932658796237
6,hand_1_0,"[-0.0010627508163452148, 0.00105971097946167]",2.2524266576340324e-06
6,hand_1_1,"[-0.0020055770874023438, 0.0029958486557006836]",1.2997448621376861e-05
6,hand_1_2,"[-0.0015020966529846191, 0.0037844181060791016]",1.657811475652693e-05
6,hand_1_3,"[-0.0026915669441223145, 0.0026873350143432617]",1.4466302094007233e-05
6,hand_1_4,"[-0.0017066001892089844, 0.0011083483695983887]",4.140920314199548e-06
6,hand_1_5,"[0.007838785648345947, 0.010261595249176025]",0.00016674689749862637
6,hand_1_6,"[0.008875906467437744, 0.010722756385803223]",0.00019375922012798696
6,hand_1_7,"[0.011722564697265625, 0.00926274061203003]",0.00022321688672732876
6,hand_1_8,"[0.01218104362487793, 0.008037686347961426]",0.00021298222561938474
6,hand_1_9,"[0.006327807903289795, 0.011878728866577148]",0.00018114535234659002
6,hand_1_10,"[0.007022261619567871, -0.000992119312286377]",5.0296458983467573e-05
6,hand_1_11,"[-0.0015406012535095215, -0.006818532943725586]",4.886584372698621e-05
6,hand_1_12,"[-0.011652231216430664, -0.008867204189300537]",0.00021440180245591023
6,hand_1_13,"[0.004121959209442139, 0.010938167572021484]",0.00013663405755792724
6,hand_1_14,"[0.004636287689208984, -0.0009150505065917969]",2.2332480966724688e-05
6,hand_1_15,"[-0.001962602138519287, -0.0047588348388671875]",2.649831617773657e-05
6,hand_1_16,"[-0.010388314723968506, -0.005007922649383545]",0.00013299637206642956
6,hand_1_17,"[0.0021612048149108887, 0.007642865180969238]",6.308419442646596e-05
6,hand_1_18,"[0.009735047817230225, -0.005652666091918945]",0.00012672378995048916
6,hand_1_19,"[0.008450984954833984, -0.008402228355407715]",0.0001420165880432478
6,hand_1_20,"[0.004735767841339111, -0.007195115089416504]",7.419717819701077e-05
7,pose_0,"[-0.0017151832580566406, -0.011385083198547363]",0.00013256197304656325
7,pose_1,"[-0.0020369887351989746, -0.009852334856987]",0.00010121782524152856
7,pose_2,"[-0.0012913346290588379, -0.00965091586112976]",9.480772208281252e-05
7,pose_3,"[-0.001624464988708496, -0.009459063410758972]",9.211276710829885e-05
7,pose_4,"[-0.002794623374938965, -0.008915930986404419]",8.730374516208173e-05
7,pose_5,"[-0.003260701894760132, -0.00784255564212799]",7.21378558463659e-05
7,pose_6,"[-0.002983391284942627, -0.0069887638092041016]",5.774344313991264e-05
7,pose_7,"[-0.0010129809379577637, -0.007679417729377747]",5.9999587042947056e-05
7,pose_8,"[-0.0006462931632995605, -0.0042116641998291016]",1.815581018504986e-05
7,pose_9,"[-0.0007134079933166504, -0.008387088775634766]",7.085220909530676e-05
7,pose_10,"[-0.0006963014602661133, -0.0064123570919036865]",4.1603159197656225e-05
7,pose_11,"[0.00213015079498291, -0.0018224120140075684]",7.858727958165446e-06
7,pose_12,"[0.00019305944442749023, -0.0042753517627716064]",1.8315904644516934e-05
7,pose_13,"[-0.002434968948364258, -0.002885103225708008]",1.4252894402488892e-05
7,pose_14,"[7.867813110351562e-06, -0.019181430339813232]",0.0003679273317835907
7,pose_15,"[0.0029773712158203125, -0.00125044584274292]",1.0428354162428377e-05
7,pose_16,"[-0.003148704767227173, -0.02458178997039795]",0.0006141787398599163
7,pose_17,"[0.0009537935256958008, -0.0031452178955078125]",1.0802117699881819e-05
7,pose_18,"[-0.005179256200790405, -0.023519545793533325]",0.000579993729127537
7,pose_19,"[0.0012409687042236328, -0.002803623676300049]",9.400309043172683e-06
7,pose_20,"[-0.0028766095638275146, -0.024165809154510498]",0.0005922612146749273
7,pose_21,"[0.0022944211959838867, -0.002482473850250244]",1.14270450417564e-05
7,pose_22,"[-0.0048194825649261475, -0.01869213581085205]",0.00037262335336496477
7,pose_23,"[0.0001805424690246582, -0.002226710319519043]",4.990834430174118e-06
7,pose_24,"[-0.00019991397857666016, -0.0023619532585144043]",5.618788794237162e-06
7,pose_25,"[0.00011897087097167969, -0.003422379493713379]",1.1726835467129604e-05
7,pose_26,"[0.0001550912857055664, -0.0033794641494750977]",1.144483124448925e-05
7,pose_27,"[-0.0014402270317077637, -0.0009238719940185547]",2.927793364193576e-06
7,pose_28,"[-0.0018716156482696533, -0.0016161203384399414]",6.114790083167065e-06
7,pose_29,"[-0.0013913512229919434, -0.0005180835723876953]",2.204268813699173e-06
7,pose_30,"[-0.001945406198501587, -0.0014154911041259766]",5.788220343028172e-06
7,pose_31,"[-0.002374589443206787, -0.0003350973129272461]",5.75096523292018e-06
7,pose_32,"[-0.0030756592750549316, 0.00020444393157958984]",9.501477297391148e-06
7,hand_0_0,"[-0.004317164421081543, -0.03254476189613342]",0.0010777994355146703
7,hand_0_1,"[-0.019448190927505493, -0.0343872606754303]",0.001560715827112702
7,hand_0_2,"[-0.034572064876556396, -0.037033289670944214]",0.002566692213680888
7,hand_0_3,"[-0.05182495713233948, -0.047704994678497314]",0.004961592699044282
7,hand_0_4,"[-0.07257804274559021, -0.056757062673568726]",0.008488936452112128
7,hand_0_5,"[-0.0010682642459869385, -0.02859857678413391]",0.0008190197825772572
7,hand_0_6,"[0.03204602003097534, -0.011571407318115234]",0.0011608448671474036
7,hand_0_7,"[0.06189614534378052, 0.0023748278617858887]",0.003836772615791517
7,hand_0_8,"[0.08776307106018066, 0.01566392183303833]",0.007947715089105856
7,hand_0_9,"[-0.0008502006530761719, -0.0266263484954834]",0.0007096852753534222
7,hand_0_10,"[0.0017473697662353516, -0.020176470279693604]",0.00041014325404731267
7,hand_0_11,"[0.0016962885856628418, -0.01934516429901123]",0.0003771127767215887
7,hand_0_12,"[0.002457141876220703, -0.019337892532348633]",0.0003799916337925424
7,hand_0_13,"[0.00028136372566223145, -0.02562040090560913]",0.0006564841081102557
7,hand_0_14,"[0.0043228864669799805, -0.018922090530395508]",0.000376732857446882
7,hand_0_15,"[0.0027136802673339844, -0.01808789372444153]",0.00033453595998000907
7,hand_0_16,"[0.0008800029754638672, -0.017297029495239258]",0.0002999616345960021
7,hand_0_17,"[-0.00028127431869506836, -0.02419072389602661]",0.0005852702378561503
7,hand_0_18,"[0.005500912666320801, -0.01864531636238098]",0.0003779078624157606
7,hand_0_19,"[0.008392393589019775, -0.016111105680465698]",0.0003299999964001543
7,hand_0_20,"[0.011652827262878418, -0.014009952545166016]",0.00033206715353628624
7,hand_1_0,"[0.0034502148628234863, -0.00573962926864624]",4.484732674114866e-05
7,hand_1_1,"[0.003185749053955078, -0.00257718563079834]",1.6790882810369112e-05
7,hand_1_2,"[0.0040686726570129395, -0.00483626127243042]",3.994352028513504e-05
7,hand_1_3,"[0.006739258766174316, -0.010047674179077148]",0.00014637336512635102
7,hand_1_4,"[0.008246898651123047, -0.012287616729736328]",0.00021899686225879123
7,hand_1_5,"[-0.0006612539291381836, -0.0060558319091796875]",3.7110356871039585e-05
7,hand_1_6,"[-0.008130311965942383, -0.016189634799957275]",0.00032820624761953354
7,hand_1_7,"[-0.012892186641693115, -0.02434629201889038]",0.0007589504114733359
7,hand_1_8,"[-0.018217027187347412, -0.029803216457366943]",0.0012200917907492226
7,hand_1_9,"[-0.002961397171020508, -0.006795287132263184]",5.494580041442987e-05
7,hand_1_10,"[-0.003323793411254883, -0.023193418979644775]",0.0005489822866060479
7,hand_1_11,"[-0.002105116844177246, -0.025815367698669434]",0.0006708647263451439
7,hand_1_12,"[-0.0028926730155944824, -0.02380979061126709]",0.0005752736861275309
7,hand_1_13,"[-0.0009636878967285156, -0.00801706314086914]",6.52019957669836e-05
7,hand_1_14,"[0.00039654970169067383, -0.025951921939849854]",0.0006736595040379711
7,hand_1_15,"[0.0009364485740661621, -0.03030496835708618]",0.0009192680430558653
7,hand_1_16,"[-0.00044602155685424805, -0.030296266078948975]",0.000918062673555653
7,hand_1_17,"[0.004130542278289795, -0.009076952934265137]",9.945245408360393e-05
7,hand_1_18,"[0.011728405952453613, -0.021107912063598633]",0.000583099457870162
7,hand_1_19,"[0.015549004077911377, -0.02637702226638794]",0.0009375188314564298
7,hand_1_20,"[0.017323315143585205, -0.029087066650390625]",0.001146154693888235
8,pose_0,"[-0.0008357763290405273, -0.011467531323432922]",0.0001322027967260997
8,pose_1,"[-0.0008491277694702148, -0.009474560618400574]",9.048831688063252e-05
8,pose_2,"[-0.0008414983749389648, -0.008464246988296509]",7.235159659391144e-05
8,pose_3,"[-0.0011069774627685547, -0.0077240318059921265]",6.08860664430555e-05
8,pose_4,"[-0.0002040863037109375, -0.012347757816314697]",0.0001525087743097231
8,pose_5,"[-0.00011330842971801758, -0.012802988290786743]",0.00016392934797426761
8,pose_6,"[-0.00011727213859558105, -0.01209627091884613]",0.0001463335228966134
8,pose_7,"[-0.0008208155632019043, -0.0060377418994903564]",3.712806543365588e-05
8,pose_8,"[-3.254413604736328e-05, -0.008671835064888]",7.520178251341214e-05
8,pose_9,"[-0.0008704662322998047, -0.010275393724441528]",0.00010634142765386656
8,pose_10,"[-0.000982522964477539, -0.009511888027191162]",9.144136521754831e-05
8,pose_11,"[1.6391277313232422e-05, -0.0018454194068908691]",3.4058414613014065e-06
8,pose_12,"[0.001345813274383545, -0.0014956295490264893]",4.048121117428138e-06
8,pose_13,"[-8.52346420288086e-06, -0.004576921463012695]",2.094828272802829e-05
8,pose_14,"[-0.0014841854572296143, -0.02600729465484619]",0.0006785821817354432
8,pose_15,"[0.009326040744781494, -0.0027073025703430176]",9.430452318071048e-05
8,pose_16,"[-0.0023943185806274414, -0.02941259741783142]",0.0008708336483289614
8,pose_17,"[0.006905853748321533, -0.0005125999450683594]",4.7953574696890655e-05
8,pose_18,"[-0.007560998201370239, -0.035651832818984985]",0.0013282218771539789
8,pose_19,"[0.007319986820220947, -0.001967012882232666]",5.7451346727077635e-05
8,pose_20,"[-0.0044972896575927734, -0.03321486711502075]",0.001123453011732778
8,pose_21,"[0.00870448350906372, -0.000573575496673584]",7.609702200994661e-05
8,pose_22,"[-0.004995852708816528, -0.02796885371208191]",0.0008072153222560274
8,pose_23,"[-3.165006637573242e-05, -0.005672752857208252]",3.2181126705665974e-05
8,pose_24,"[0.0007254481315612793, -0.006724894046783447]",4.57504749320492e-05
8,pose_25,"[-0.0003514289855957031, -0.00017130374908447266]",1.5284730636722088e-07
8,pose_26,"[-0.0012201368808746338, -0.0009714365005493164]",2.4324228826699823e-06
8,pose_27,"[-0.0009686946868896484, 0.0005496740341186523]",1.2405109401925074e-06
8,pose_28,"[-0.0012190639972686768, -0.00022482872009277344]",1.536664982815239e-06
8,pose_29,"[-0.0017715692520141602, 0.0007016658782958984]",3.6307926194467655e-06
8,pose_30,"[-0.0015776753425598145, -0.0007619857788085938]",3.069681813627767e-06
8,pose_31,"[-0.001378774642944336, -5.888938903808594e-05]",1.90448747616756e-06
8,pose_32,"[-0.0006489157676696777, 0.001040816307067871]",1.504390258588728e-06
8,hand_0_0,"[-0.005372554063796997, -0.038433849811553955]",0.0015060251485055076
8,hand_0_1,"[-0.0030073821544647217, -0.04150056838989258]",0.001731341524107144
8,hand_0_2,"[-0.009386807680130005, -0.05033683776855469]",0.0026219093949615413
